@relation material_training_weka-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.Remove-R2-289-weka.filters.unsupervised.attribute.NumericToNominal-R2-4-weka.filters.supervised.instance.SMOTE-C6-K5-P500.0-S1-weka.filters.supervised.instance.SMOTE-C6-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C6-K5-P40.0-S1-weka.filters.supervised.instance.SMOTE-C5-K5-P849.0-S1-weka.filters.supervised.instance.SMOTE-C4-K5-P890.0-S1-weka.filters.supervised.instance.SMOTE-C2-K5-P391.0-S1-weka.filters.supervised.instance.SMOTE-C3-K1-P500.0-S1-weka.filters.supervised.instance.SMOTE-C3-K5-P500.0-S1-weka.filters.supervised.instance.SMOTE-C3-K5-P500.0-S1-weka.filters.supervised.instance.SMOTE-C3-K5-P500.0-S1-weka.filters.supervised.instance.SMOTE-C3-K5-P500.0-S1

@attribute id numeric
@attribute num_room {0,1,2,3,4,5}
@attribute max_floor {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,47,48,57,99,117}
@attribute state {0,1,2,3}
@attribute material {0,1,2,3,4,5}

@data
30357.3029,1,5,1,1
30359.491529,1,5,1,1
30352.7915,1,5,1,1
30361.208823,1,5,1,1
30361.636159,1,5,1,1
30359.261962,1,5,1,1
30413.433606,1,5,1,1
30410.993961,1,5,1,1
30410.871242,1,5,1,1
30410.282444,1,5,1,1
30417.792624,1,5,1,1
30437.843531,1,5,1,1
30410.01212,1,5,1,1
30420.634744,1,5,1,1
30426.836588,1,5,1,1
30418.912176,1,5,1,1
30435.592373,1,5,1,1
30415.202619,1,5,1,1
30409.618019,1,5,1,1
30417.219086,1,5,1,1
30418.770172,1,5,1,1
30413.335271,1,5,1,1
30419.612355,1,5,1,1
30440.977974,1,5,1,1
30415.789065,1,5,1,1
30416.367607,1,5,1,1
30424.699431,1,5,1,1
30442.544318,1,5,1,1
30438.75369,1,5,1,1
30421.418082,1,5,1,1
30436.224547,2,5,2,1
30442.240725,2,5,2,1
30437.433132,2,5,2,1
30455.087922,2,5,2,1
30455.773705,2,5,1,1
30455.737095,2,5,1,1
30432.406242,2,5,1,1
30449.00264,2,5,1,1
30445.817191,1,5,1,1
30466.325262,1,5,1,1
30464.848603,1,5,1,1
30485.178381,1,5,1,1
30462.258136,1,5,1,1
30474.456024,1,5,1,1
30489.302885,1,5,1,1
30517.729652,1,5,1,1
30528.75068,0,5,1,1
30531.669577,0,5,1,1
30528.009701,0,5,1,1
30524.902922,0,5,1,1
30532.128164,0,5,1,1
30538.864684,0,5,1,1
30531.508003,0,5,1,1
30532.375347,0,5,1,1
30533.704462,0,5,1,1
30533.316554,0,5,1,1
30531.71395,0,5,1,1
30533.972276,0,5,1,1
30546.745475,0,5,1,1
30535.235077,0,5,1,1
30538.517481,0,5,1,1
30539.291981,0,5,1,1
30534.31458,0,5,1,1
30552.685022,0,5,1,1
30534.507482,0,5,1,1
30531.509882,0,5,1,1
30558.358924,1,5,1,1
30552.104963,1,5,1,1
30547.023981,1,5,1,1
30556.903577,1,5,1,1
30564.1777,1,9,2,1
30553.999526,1,9,2,1
30557.957773,1,9,2,1
30555.395264,1,9,2,1
30565.256329,1,9,2,1
30568.958041,1,9,2,1
30566.936163,1,9,2,1
30565.1567,1,9,2,1
30565.560187,1,9,2,1
30568.49159,1,9,2,1
30570.513244,1,9,2,1
30570.170286,1,9,2,1
30572.158488,1,9,2,1
30566.331402,1,9,2,1
30574.819021,1,9,2,1
30584.978251,0,2,2,1
30578.441091,0,2,2,1
30579.795648,0,2,2,1
30582.465381,0,2,2,1
30579.430998,2,5,2,1
30585.27316,2,5,2,1
30592.26966,2,5,2,1
30582.543975,2,5,2,1
30585.130188,2,5,1,1
30580.31761,2,5,1,1
30587.837047,2,5,1,1
30587.377069,2,5,1,1
30595.522017,2,9,1,1
30593.015071,2,9,1,1
30588.406499,2,9,1,1
30587.514665,2,9,1,1
30612.818182,2,9,1,1
30587.314205,2,9,1,1
30587.592055,2,9,1,1
30620.813539,1,5,2,1
30614.526198,1,5,2,1
30604.473726,1,5,2,1
30614.141967,1,5,2,1
30623.241235,1,5,1,1
30624.846363,1,5,1,1
30613.733099,1,5,1,1
30629.343352,1,5,1,1
30625.701617,1,5,1,1
30623.419804,1,5,1,1
30618.018482,1,5,1,1
30618.218797,1,5,1,1
30653.673475,1,5,1,1
30649.08597,1,5,1,1
30665.301074,1,5,1,1
30629.506292,1,5,1,1
30688.409587,1,3,1,1
30672.73963,1,3,1,1
30674.641283,1,3,1,1
30673.401489,1,3,1,1
30679.148715,1,5,1,1
30679.410678,1,5,1,1
30686.360407,1,5,1,1
30681.136223,1,5,1,1
30680.666488,1,5,1,1
30690.880162,1,5,1,1
30683.499043,1,5,1,1
30679.032766,1,5,1,1
30677.122374,1,5,1,1
30689.385704,1,5,1,1
30694.021507,1,5,1,1
30702.758263,1,5,1,1
30689.019647,1,5,1,1
30692.203828,1,5,1,1
30693.733306,1,5,1,1
30694.855211,1,5,1,1
30689.195435,1,5,1,1
30704.690799,1,5,1,1
30687.528929,1,5,1,1
30700.105252,1,5,1,1
30694.533188,1,5,1,1
30710.770386,1,5,1,1
30697.669803,1,5,1,1
30706.71944,1,5,1,1
30705.86927,1,5,1,1
30712.268655,1,5,1,1
30713.411214,1,5,1,1
30745.141364,0,5,1,1
30714.760958,0,5,1,1
30715.872496,0,5,1,1
30734.634419,0,5,1,1
30740.665276,0,5,1,1
30749.250651,0,5,1,1
30748.109115,0,5,1,1
30745.727829,0,5,1,1
30757.019246,0,5,1,1
30747.243012,0,5,1,1
30757.136464,0,5,1,1
30713.223572,0,5,1,1
30724.52069,0,5,1,1
30748.115602,0,5,1,1
30735.102908,0,5,1,1
30722.168805,0,5,1,1
30747.075637,0,5,1,1
30747.973135,0,5,1,1
30746.694493,0,5,1,1
30784.306154,0,5,1,1
30770.344628,1,5,1,1
30759.43257,1,5,1,1
30782.041221,1,5,1,1
30803.247817,1,5,1,1
30810.946214,1,5,1,1
30823.239668,1,5,1,1
30798.350106,1,5,1,1
30801.503003,1,5,1,1
30805.563184,1,5,1,1
30812.316813,1,5,1,1
30801.785646,1,5,1,1
30804.977944,1,5,1,1
30820.285732,1,5,1,1
30812.021313,1,5,1,1
30828.356897,1,5,1,1
30815.171729,1,5,1,1
30838.250044,1,9,1,1
30838.303161,1,9,1,1
30838.908935,1,9,1,1
30841.226114,1,9,1,1
30840.73547,1,9,1,1
30843.259573,1,9,1,1
30814.08806,1,9,1,1
30858.898626,1,5,2,1
30843.163815,1,5,2,1
30841.827275,1,5,2,1
30861.064132,1,5,2,1
30841.408036,1,5,2,1
30839.128836,1,5,2,1
30844.198193,1,5,2,1
30843.366175,1,5,2,1
30853.645677,1,5,1,1
30869.244448,1,5,1,1
30877.625594,1,5,1,1
30871.142857,1,5,1,1
30852.081001,1,5,1,1
30869.04337,1,5,1,1
30869.43707,1,5,1,1
30852.846777,1,5,1,1
30873.490719,1,5,1,1
30851.599135,1,5,1,1
30877.574775,1,5,1,1
30861.516621,1,5,1,1
30871.29397,1,5,1,1
30864.112463,1,5,1,1
30881.594291,1,5,1,1
30878.191398,1,5,1,1
30899.360185,1,5,1,1
30918.309789,1,5,1,1
30910.578001,1,5,1,1
30919.358291,1,5,1,1
30930.93956,0,5,1,1
30922.16408,0,5,1,1
30918.426425,0,5,1,1
30950.973064,0,5,1,1
30929.508891,0,9,1,1
30928.556898,0,9,1,1
30946.350927,0,9,1,1
30928.817397,0,9,1,1
30924.992649,0,9,1,1
30927.948246,0,9,1,1
30926.816525,0,9,1,1
30930.501029,0,9,1,1
30962.10451,0,5,2,1
30963.536484,0,5,2,1
30963.516748,0,5,2,1
30963.513632,0,5,2,1
30992.063516,2,5,2,1
30965.641121,2,5,2,1
30965.415728,2,5,2,1
30964.656586,2,5,2,1
30969.689022,2,5,2,1
30983.611002,2,5,2,1
30962.501044,2,5,2,1
30964.657493,2,5,2,1
30965.989047,2,5,2,1
30984.053869,2,5,2,1
30966.455401,2,5,2,1
30972.490749,2,5,2,1
30974.824274,2,5,2,1
30961.992437,2,5,2,1
30966.501723,2,5,2,1
30994.864187,1,5,1,1
30995.479377,1,5,1,1
31000.967711,1,5,1,1
30998.584704,1,5,1,1
30994.690987,1,5,1,1
30999.317254,1,5,1,1
31000.969685,1,5,1,1
31002.22983,1,5,1,1
31000.580371,1,5,1,1
31000.142668,1,5,1,1
30998.648535,1,5,1,1
31000.643197,1,5,1,1
31002.64605,1,5,1,1
31001.781016,1,5,1,1
31000.932093,1,5,1,1
30999.66392,1,5,1,1
31000.348442,1,5,1,1
30999.15974,1,5,1,1
31002.473577,1,5,1,1
30999.377991,1,5,1,1
31000.679137,1,5,1,1
31000.851989,1,5,1,1
31025.000764,1,5,2,1
31024.685655,1,5,2,1
31006.622064,1,5,2,1
31024.439917,1,5,2,1
31024.731476,1,5,2,1
31031.088781,1,5,2,1
31013.482878,1,5,2,1
31029.325128,1,5,2,1
31027.901655,1,5,2,1
31029.953471,1,5,2,1
31024.908457,1,5,2,1
31092.086685,1,5,2,1
31096.301297,1,5,2,1
31086.798433,1,5,2,1
31086.100899,1,5,2,1
31086.702341,1,5,2,1
31092.052832,1,5,2,1
31090.482384,1,5,2,1
31093.288384,1,5,2,1
31095.913242,1,5,2,1
31095.654947,1,5,2,1
31095.963818,1,5,2,1
31077.305735,1,5,2,1
31104.407546,1,5,2,1
31098.673926,1,5,2,1
31104.339239,1,5,2,1
31098.27981,1,5,2,1
31107.25737,1,5,1,1
31107.934389,1,5,1,1
31107.055732,1,5,1,1
31123.979673,1,5,1,1
31107.433651,1,5,1,1
31105.207008,1,5,1,1
31114.830953,1,5,1,1
31114.525888,1,5,1,1
31109.504333,1,5,1,1
31111.936006,1,5,1,1
31122.970081,1,5,1,1
31108.341346,1,5,1,1
31126.311232,1,5,1,1
31128.006612,1,5,1,1
31127.962392,1,5,1,1
31129.349077,1,5,1,1
31131.287798,1,5,1,1
31121.02542,1,5,1,1
31127.67151,1,5,1,1
31133.444402,1,5,1,1
31126.447351,1,5,1,1
31129.586676,1,5,1,1
31128.559796,1,5,1,1
31128.319938,1,5,1,1
31133.038982,1,5,1,1
31135.703383,1,5,1,1
31133.710856,1,5,1,1
31131.494396,1,5,1,1
31129.699675,1,5,1,1
31144.034705,1,5,1,1
31154.02334,1,5,1,1
31167.603667,1,5,1,1
31148.140959,1,5,1,1
31147.651181,1,5,1,1
31155.916609,1,5,1,1
31166.816692,1,5,1,1
31154.263967,1,5,1,1
31154.073755,1,5,1,1
31185.316143,1,5,1,1
31185.877484,1,5,1,1
31161.819929,1,5,1,1
31174.021594,1,5,1,1
31156.458443,1,5,1,1
31184.641025,1,5,1,1
31164.781634,1,5,1,1
31173.29342,1,5,1,1
31179.494344,1,5,1,1
31155.662667,1,5,1,1
31156.827173,1,5,1,1
31179.55868,1,5,1,1
31197.798754,1,5,1,1
31160.149037,1,5,1,1
31184.522578,1,5,1,1
31185.78369,1,5,1,1
31251.211385,1,9,1,1
31251.739302,1,9,1,1
31243.49704,1,9,1,1
31248.321471,1,9,1,1
31254.017619,1,9,1,1
31252.877737,1,9,1,1
31240.316918,1,9,1,1
31254.803239,1,9,1,1
31240.88239,1,9,1,1
31245.284022,1,9,1,1
31270.151858,1,9,1,1
31245.864225,1,9,1,1
31256.20021,1,9,1,1
31248.906401,1,9,1,1
31257.164103,1,9,1,1
31257.197143,1,9,1,1
31262.406316,1,9,1,1
31271.922977,1,9,1,1
31264.617259,1,9,1,1
31264.583972,1,9,1,1
31276.807545,1,9,1,1
31273.343336,1,9,1,1
31268.348954,1,9,1,1
31265.232084,1,9,1,1
31275.441024,1,9,1,1
31260.023082,1,9,1,1
31274.096042,1,9,1,1
31270.506229,1,9,1,1
31276.591912,1,5,1,1
31315.066354,1,5,1,1
31298.22943,1,5,1,1
31316.108999,1,5,1,1
31319.462372,0,5,1,1
31346.219729,0,5,1,1
31319.884344,0,5,1,1
31285.233879,0,5,1,1
31314.728345,0,5,1,1
31311.665538,0,5,1,1
31295.052745,0,5,1,1
31318.845116,0,5,1,1
31348.430106,0,5,1,1
31364.805696,0,5,1,1
31327.645805,0,5,1,1
31324.818438,0,5,1,1
31367.047752,0,5,1,1
31363.857278,0,5,1,1
31363.774216,0,5,1,1
31368.199495,2,5,1,1
31366.979931,2,5,1,1
31366.314222,2,5,1,1
31380.753377,2,5,1,1
31367.667393,2,5,1,1
31367.509261,2,5,1,1
31367.867943,2,5,1,1
31395.641202,2,5,1,1
31376.292056,2,5,1,1
31382.959579,2,5,1,1
31378.286415,2,5,1,1
31382.644118,2,5,1,1
31380.23722,2,5,1,1
31401.491362,2,5,1,1
31382.463558,2,5,1,1
31407.186793,2,3,1,1
31411.438933,2,3,1,1
31393.227299,2,3,1,1
31399.101033,2,3,1,1
31411.248614,2,3,2,1
31408.100178,2,3,2,1
31413.66588,2,3,2,1
31413.931134,2,3,2,1
31403.655871,2,3,2,1
31412.985847,2,3,2,1
31413.931935,2,3,2,1
31416.8306,2,5,2,1
31411.9103,2,5,2,1
31414.161144,2,5,2,1
31438.246025,2,5,2,1
31421.750785,2,5,2,1
31421.991905,2,5,2,1
31415.571758,2,5,2,1
31416.5481,2,5,2,1
31444.569875,0,5,2,1
31441.198962,0,5,2,1
31458.120063,0,5,2,1
31441.271168,0,5,2,1
31469.132821,1,5,1,1
31469.335664,1,5,1,1
31482.303954,1,5,1,1
31470.294279,1,5,1,1
31481.766906,1,5,1,1
31481.385347,1,5,1,1
31478.586242,1,5,1,1
31480.898048,1,5,1,1
31485.841608,1,5,1,1
31478.510315,1,5,1,1
31478.319896,1,5,1,1
31479.647828,1,5,1,1
31478.202247,1,5,1,1
31478.698333,1,5,1,1
31478.167258,1,5,1,1
31480.973684,1,5,1,1
31479.221301,1,5,1,1
31477.1846,1,5,1,1
31480.457871,1,5,1,1
31480.620481,1,5,1,1
31486.37181,1,5,1,1
31482.161234,1,5,1,1
31483.969087,1,5,1,1
31506.052075,1,5,1,1
31490.271842,1,5,1,1
31509.188574,1,5,1,1
31504.931007,1,5,1,1
31508.068566,1,5,1,1
31512.245684,1,5,1,1
31501.795042,1,5,1,1
31509.369924,1,5,1,1
31514.735811,1,5,1,1
31510.122102,1,5,1,1
31507.145718,1,5,1,1
31513.741575,1,5,1,1
31508.796942,1,5,1,1
31502.396168,1,5,1,1
31507.605908,1,5,1,1
31519.174827,1,5,1,1
31512.980763,1,5,1,1
31515.811526,1,5,1,1
31518.98581,1,5,1,1
31522.039703,0,5,1,1
31525.245725,0,5,1,1
31512.790531,0,5,1,1
31516.652917,0,5,1,1
31521.941108,0,5,1,1
31511.339065,0,5,1,1
31516.561526,0,5,1,1
31521.686995,0,5,1,1
31524.638312,0,5,1,1
31510.601815,0,5,1,1
31564.106254,1,5,1,1
31528.114299,1,5,1,1
31549.556628,1,5,1,1
31558.66261,1,5,1,1
31557.56044,1,5,1,1
31561.758233,1,5,1,1
31549.680175,1,5,1,1
31548.769344,1,5,1,1
31546.820071,1,5,1,1
31558.456623,1,5,1,1
31550.709615,1,5,1,1
31563.764704,1,5,1,1
31555.046308,1,5,1,1
31579.706381,1,5,1,1
31564.277621,1,5,1,1
31568.221588,1,5,1,1
31558.783724,1,5,1,1
31571.051082,1,5,1,1
31582.037877,1,5,1,1
31566.390133,1,5,1,1
31580.160245,1,5,1,1
31583.32986,1,5,1,1
31586.123487,1,5,1,1
31571.104158,1,5,1,1
31575.692706,1,5,1,1
31586.703766,1,5,1,1
31604.568554,1,9,1,1
31627.874066,1,9,1,1
31587.661481,1,9,1,1
31630.733093,1,9,1,1
31583.241885,1,9,1,1
31598.005795,1,9,1,1
31620.947004,1,9,1,1
31610.359136,1,9,1,1
31604.555399,1,9,1,1
31595.473306,1,9,1,1
31605.972697,1,9,1,1
31630.366949,1,9,1,1
31639.545483,1,9,1,1
31646.921371,1,9,1,1
31650.755907,1,9,1,1
31656.670485,1,5,1,1
31656.621464,1,5,1,1
31653.435761,1,5,1,1
31656.447299,1,5,2,1
31673.445034,1,5,2,1
31678.964439,1,5,2,1
31670.010015,1,5,2,1
31670.750458,1,5,2,1
31664.826405,1,5,2,1
31656.530066,1,5,2,1
31664.162539,1,5,2,1
31662.798905,1,5,2,1
31666.514498,1,5,2,1
31676.057147,1,5,2,1
31669.437369,1,5,2,1
31668.987579,1,5,2,1
31669.119433,1,5,2,1
31671.638423,1,5,2,1
31674.992567,1,5,2,1
31678.315063,1,5,2,1
31674.930132,1,5,2,1
31656.041034,1,5,2,1
31701.863235,1,5,1,1
31716.103867,1,5,1,1
31679.869175,1,5,1,1
31723.318575,1,5,1,1
31724.725488,1,5,1,1
31749.551189,1,5,1,1
31727.139681,1,5,1,1
31767.379702,1,5,1,1
31767.372044,1,3,1,1
31758.507706,1,3,1,1
31758.505124,1,3,1,1
31771.864132,1,3,1,1
31777.014197,1,3,1,1
31758.626602,1,3,1,1
31759.323628,1,3,1,1
31735.30709,1,3,1,1
31767.683598,0,3,1,1
31777.744993,0,3,1,1
31774.861425,0,3,1,1
31773.895242,0,3,1,1
31771.665344,0,3,1,1
31786.320382,0,3,1,1
31772.220391,0,3,1,1
31770.933913,0,3,1,1
31790.859375,0,3,1,1
31796.680499,0,3,1,1
31788.342688,0,3,1,1
31763.117385,0,3,1,1
31797.399124,1,5,2,1
31814.698032,1,5,2,1
31823.837857,1,5,2,1
31797.903239,1,5,2,1
31820.453012,1,5,2,1
31814.145055,1,5,2,1
31806.977153,1,5,2,1
31823.258446,1,5,2,1
31827.337965,1,5,2,1
31812.77694,1,5,2,1
31825.689735,1,5,2,1
31819.531802,1,5,2,1
31814.957283,1,5,2,1
31808.788071,1,5,2,1
31821.987239,1,5,2,1
31822.584008,1,5,2,1
31816.029748,1,5,2,1
31816.496627,1,5,2,1
31826.188799,1,5,2,1
31816.404204,1,5,2,1
31826.076274,1,5,2,1
31828.688046,1,5,2,1
31828.312956,1,5,2,1
31812.740343,1,5,2,1
31863.179449,1,5,1,1
31831.572427,1,5,1,1
31885.679148,1,5,1,1
31881.588048,1,5,1,1
31861.77887,1,5,1,1
31884.048221,1,5,1,1
31875.844898,1,5,1,1
31887.777328,1,5,1,1
31885.953871,1,5,1,1
31890.415625,1,5,1,1
31889.359148,1,5,1,1
31882.256358,1,5,1,1
31885.601537,1,5,1,1
31887.71583,1,5,1,1
31882.877462,1,5,1,1
31866.105414,1,5,1,1
31871.831973,1,5,1,1
31887.576688,1,5,1,1
31887.791833,1,5,1,1
31870.063897,1,5,1,1
31890.676348,1,5,1,1
31887.516068,1,5,1,1
31946.543073,2,9,1,1
31954.789292,2,9,1,1
31941.819018,2,9,1,1
31944.734432,2,9,1,1
31953.224899,2,9,1,1
31967.934335,2,9,1,1
31956.638808,2,9,1,1
31965.481901,2,9,1,1
31961.094101,2,9,1,1
31961.112048,2,9,1,1
31950.27924,2,9,1,1
31969.841446,2,9,1,1
31958.835318,2,9,1,1
31962.604923,2,9,1,1
31956.50264,2,9,1,1
31969.082956,1,9,1,1
31963.049623,1,9,1,1
31980.589059,1,9,1,1
31969.182522,1,9,1,1
31969.136283,1,9,1,1
31966.001514,1,9,1,1
31980.502396,1,9,1,1
32002.209869,1,5,1,1
31985.670717,1,5,1,1
31990.28893,1,5,1,1
32006.066198,1,5,1,1
32015.325626,2,5,2,1
32027.133519,2,5,2,1
32006.82895,2,5,2,1
32039.251124,2,5,2,1
32009.542636,2,5,2,1
32016.969062,2,5,2,1
32012.43508,2,5,2,1
32016.064057,2,5,2,1
32023.963943,2,8,2,1
32026.465732,2,8,2,1
32020.220927,2,8,2,1
32020.735816,2,8,2,1
32046.649054,2,5,2,1
32023.424122,2,5,2,1
32031.41667,2,5,2,1
32037.845071,2,5,2,1
32045.242949,2,5,2,1
32045.718871,2,5,2,1
32042.996119,2,5,2,1
32024.995187,2,5,2,1
32045.609512,1,5,1,1
32055.605215,1,5,1,1
32036.28958,1,5,1,1
32049.49184,1,5,1,1
32048.429873,1,5,1,1
32045.069428,1,5,1,1
32048.29311,1,5,1,1
32069.270501,1,5,1,1
32065.329146,1,5,1,1
32063.639659,1,5,1,1
32067.843217,1,5,1,1
32050.424162,1,5,1,1
32062.876585,1,5,1,1
32052.393897,1,5,1,1
32074.794925,1,5,1,1
32064.127531,1,5,1,1
32075.911777,1,7,1,1
32069.890288,1,7,1,1
32089.083628,1,7,1,1
32098.039574,1,7,1,1
32077.904963,1,7,1,1
32075.198956,1,7,1,1
32075.257311,1,7,1,1
32096.499133,1,9,1,1
32085.475097,1,9,1,1
32098.207569,1,9,1,1
32093.877825,1,9,1,1
32089.720335,1,9,1,1
32120.552762,1,9,1,1
32110.114275,1,9,1,1
32096.007219,1,9,1,1
32115.478169,1,9,1,1
32111.047819,1,9,1,1
32104.210323,1,9,1,1
32112.756932,1,9,1,1
32116.515841,1,9,1,1
32122.431755,1,9,1,1
32120.021558,1,9,1,1
32103.15535,1,9,1,1
32122.58835,1,9,1,1
32113.595236,1,9,1,1
32103.989551,1,9,1,1
32123.392573,1,9,1,1
32152.80359,1,6,1,1
32132.934974,1,6,1,1
32170.324188,1,6,1,1
32169.204881,1,6,1,1
32167.245838,1,6,1,1
32165.143753,1,6,1,1
32165.583138,1,6,1,1
32169.897987,1,6,1,1
32168.610491,1,6,1,1
32170.671866,1,6,1,1
32169.415174,1,6,1,1
32170.085634,1,6,1,1
32168.951472,1,6,1,1
32170.565049,1,6,1,1
32173.699537,1,6,1,1
32175.81339,1,6,1,1
32169.550045,1,6,1,1
32173.176916,1,6,1,1
32171.296582,1,6,1,1
32174.540313,1,6,1,1
32172.873131,1,6,1,1
32176.104009,1,5,2,1
32173.63763,1,5,2,1
32171.204912,1,5,2,1
32180.137162,1,5,2,1
32179.732953,1,5,2,1
32181.255415,1,5,2,1
32180.616274,1,5,2,1
32182.754825,1,5,2,1
32198.460157,0,5,1,1
32205.46272,0,5,1,1
32203.635778,0,5,1,1
32198.748156,0,5,1,1
32197.436286,0,5,1,1
32204.293921,0,5,1,1
32204.380498,0,5,1,1
32199.161608,0,5,1,1
32194.333913,0,5,1,1
32203.44291,0,5,1,1
32207.045111,0,5,1,1
32200.398129,0,5,1,1
32202.205888,0,5,1,1
32204.780113,0,5,1,1
32207.348742,0,5,1,1
32201.816044,0,5,1,1
32207.015189,0,5,1,1
32200.563342,0,5,1,1
32209.245143,0,5,1,1
32217.739548,0,5,1,1
32227.656083,0,5,1,1
32230.083827,0,5,1,1
32231.019081,0,5,1,1
32226.976701,0,5,1,1
32231.014569,0,5,1,1
32230.098097,0,5,1,1
32231.728899,0,5,1,1
32232.84491,0,5,1,1
32237.812978,0,5,1,1
32235.586014,0,5,1,1
32238.673128,0,5,1,1
32236.691487,0,5,1,1
32235.315156,1,5,1,1
32245.029996,1,5,1,1
32235.131808,1,5,1,1
32231.149664,1,5,1,1
32245.427454,1,5,1,1
32243.027954,1,5,1,1
32242.604632,1,5,1,1
32239.240028,1,5,1,1
32244.158255,1,5,1,1
32241.011204,1,5,1,1
32245.528702,1,5,1,1
32245.860894,1,5,1,1
32245.765925,1,5,1,1
32244.284911,1,5,1,1
32242.455367,1,5,1,1
32244.19954,1,5,1,1
32256.480242,2,5,1,1
32254.469433,2,5,1,1
32238.839208,2,5,1,1
32246.637375,2,5,1,1
32260.343876,2,5,1,1
32266.119135,2,5,1,1
32271.632374,2,5,1,1
32254.460431,2,5,1,1
32254.099968,0,8,1,1
32291.701099,0,8,1,1
32279.745531,0,8,1,1
32277.230095,0,8,1,1
32296.205607,0,4,1,1
32298.492637,0,4,1,1
32294.34631,0,4,1,1
32304.152101,0,4,1,1
32314.597475,0,4,1,1
32284.190475,0,4,1,1
32299.176071,0,4,1,1
32293.519643,0,4,1,1
32306.184086,0,4,1,1
32300.374201,0,4,1,1
32309.481469,0,4,1,1
32305.908804,0,4,1,1
32329.260431,0,5,1,1
32316.298188,0,5,1,1
32316.027939,0,5,1,1
32311.695116,0,5,1,1
32301.251203,0,5,1,1
32312.47515,0,5,1,1
32326.582608,0,5,1,1
32309.852849,0,5,1,1
32322.613074,0,5,1,1
32336.4272,0,5,1,1
32347.335771,0,5,1,1
32346.5301,0,5,1,1
32336.479389,2,5,1,1
32348.639056,2,5,1,1
32344.560035,2,5,1,1
32333.774233,2,5,1,1
32348.913509,2,5,1,1
32350.201716,2,5,1,1
32341.187902,2,5,1,1
32349.792674,2,5,1,1
32345.733164,2,5,1,1
32353.476013,2,5,1,1
32349.525854,2,5,1,1
32345.492451,2,5,1,1
32348.543135,2,5,1,1
32355.88817,2,5,1,1
32351.902347,2,5,1,1
32352.232674,2,5,1,1
32354.682024,2,5,1,1
32348.0947,2,5,1,1
32344.73054,2,5,1,1
32355.741777,2,5,1,1
32351.095865,2,5,1,1
32348.585591,2,5,1,1
32357.113858,2,5,1,1
32360.145991,2,5,1,1
32408.163458,1,5,2,1
32411.009465,1,5,2,1
32430.014114,1,5,2,1
32425.619923,1,5,2,1
32426.630457,1,5,2,1
32424.340967,1,5,2,1
32417.0383,1,5,2,1
32403.801357,1,5,2,1
32426.838885,1,5,2,1
32421.981868,1,5,2,1
32406.799609,1,5,2,1
32404.367502,1,5,2,1
32426.125558,1,5,1,1
32424.672557,1,5,1,1
32414.087744,1,5,1,1
32437.621458,1,5,1,1
32436.331941,1,5,1,1
32436.417358,1,5,1,1
32438.60856,1,5,1,1
32422.378132,1,5,1,1
32438.042571,1,8,1,1
32437.103225,1,8,1,1
32437.350296,1,8,1,1
32436.12065,1,8,1,1
32437.118643,1,8,1,1
32434.549032,1,8,1,1
32436.737982,1,8,1,1
32436.380168,1,8,1,1
32439.184188,1,8,1,1
32438.129465,1,8,1,1
32438.096751,1,8,1,1
32439.383086,1,8,1,1
32445.467937,1,8,1,1
32455.121237,1,8,1,1
32437.347354,1,8,1,1
32449.791064,1,8,1,1
32461.243241,1,8,1,1
32449.796822,1,8,1,1
32480.40627,1,8,1,1
32465.43434,1,5,1,1
32491.87741,1,5,1,1
32471.290397,1,5,1,1
32503.760356,1,5,1,1
32497.797865,1,5,1,1
32501.158091,1,5,1,1
32500.977086,1,5,1,1
32504.731961,1,5,1,1
32505.16512,1,5,1,1
32505.315058,1,5,1,1
32505.603885,1,5,1,1
32514.836187,1,5,1,1
32532.543617,1,5,1,1
32505.320633,1,5,1,1
32504.420066,1,5,1,1
32515.178062,1,5,1,1
32517.737479,1,5,1,1
32501.897566,1,5,1,1
32506.737647,1,5,1,1
32537.411478,1,5,2,1
32552.965763,1,5,2,1
32540.709999,1,5,2,1
32536.361681,1,5,2,1
32548.13844,1,5,2,1
32536.008883,1,5,2,1
32540.449682,1,5,2,1
32538.970119,1,5,2,1
32541.01344,1,5,2,1
32543.68629,1,5,2,1
32541.036752,1,5,2,1
32547.382533,1,5,2,1
32541.829769,1,5,2,1
32546.086683,1,5,2,1
32541.732173,1,5,2,1
32549.645346,1,5,1,1
32553.789957,1,5,1,1
32559.000296,1,5,1,1
32563.57131,1,5,1,1
32558.632322,1,5,1,1
32552.361494,1,5,1,1
32553.618971,1,5,1,1
32563.529536,1,5,1,1
32560.606848,1,5,1,1
32560.61099,1,5,1,1
32554.598324,1,5,1,1
32563.346888,1,5,1,1
32559.458313,1,5,1,1
32556.955222,1,5,1,1
32548.021558,1,5,1,1
32560.391915,1,5,1,1
32559.089347,1,5,1,1
32562.050477,1,5,1,1
32562.140973,1,5,1,1
32614.442062,1,5,1,1
32565.718105,1,5,1,1
32602.10365,1,5,1,1
32603.799072,1,5,1,1
32618.049922,1,5,1,1
32624.349506,1,5,1,1
